age,ast_per_poss,blk_per_poss,def_rtg,drb_per_poss,fg2_pct,fg2_per_poss,fg2a_per_poss,fg3_pct,fg3_per_poss,fg3a_per_poss,fg_pct,fg_per_poss,fga_per_poss,ft_pct,ft_per_poss,fta_per_poss,g,gs,lg_id,mp,name,off_rtg,orb_per_poss,pf_per_poss,pid,pos,pts_per_poss,season,stl_per_poss,team_id,tov_per_poss,trb_per_poss
28,1.9,0.3,105,6.2,.435,7.6,17.4,.000,0.0,0.3,.427,7.6,17.7,.804,5.1,6.3,32,5,NBA,474,Kornel David,94,2.9,6.3,3716,SF,20.2,1999-00,1.9,TOT,3.7,9.1
28,1.9,0.2,106,6.2,.434,7.6,17.6,.000,0.0,0.4,.426,7.6,17.9,.808,5.1,6.3,26,5,NBA,443,Kornel David,94,2.7,5.9,3716,SF,20.4,1999-00,1.6,CHI,3.8,8.8
28,1.6,1.6,93,6.5,.444,6.5,14.6,,0.0,0.0,.444,6.5,14.6,.750,4.9,6.5,6,0,NBA,31,Kornel David,103,6.5,11.3,3716,SF,17.8,1999-00,6.5,CLE,3.2,12.9
29,1.7,1.0,102,9.2,.490,6.2,12.7,,0.0,0.0,.490,6.2,12.7,.923,3.0,3.2,27,0,NBA,209,Kornel David,105,3.7,7.0,3716,SF,15.4,2000-01,1.5,TOT,2.7,13.0
29,1.5,1.1,104,9.0,.517,5.7,10.9,,0.0,0.0,.517,5.7,10.9,.923,4.5,4.9,17,0,NBA,140,Kornel David,113,3.4,7.5,3716,SF,15.8,2000-01,0.8,TOR,2.6,12.4
29,2.2,0.7,97,9.5,.455,7.3,16.2,,0.0,0.0,.455,7.3,16.2,,0.0,0.0,10,0,NBA,69,Kornel David,92,4.4,5.9,3716,SF,14.7,2000-01,2.9,DET,2.9,14.0
21,5.3,1.1,106,8.7,.538,8.6,15.9,,0.0,0.0,.538,8.6,15.9,.696,4.9,7.1,80,80,NBA,2695,Brad Daugherty,108,2.7,4.4,3714,C,22.0,1986-87,0.9,CLE,4.4,11.4
22,5.6,0.9,107,8.6,.511,9.2,18.0,.000,0.0,0.0,.510,9.2,18.0,.716,6.3,8.8,79,78,NBA,2957,Brad Daugherty,107,2.5,3.9,3714,C,24.7,1987-88,0.8,CLE,4.5,11.1
23,4.9,0.7,103,9.6,.538,9.4,17.5,.333,0.0,0.1,.538,9.4,17.6,.737,6.7,9.1,78,78,NBA,2821,Brad Daugherty,113,2.9,3.0,3714,C,25.6,1988-89,1.1,CLE,4.0,12.5
24,4.6,0.8,106,10.4,.481,8.6,17.8,.000,0.0,0.1,.479,8.6,17.9,.704,7.1,10.1,41,40,NBA,1438,Brad Daugherty,106,2.7,3.8,3714,C,24.2,1989-90,1.0,CLE,3.9,13.1
25,4.3,0.8,106,11.2,.525,10.4,19.7,.000,0.0,0.1,.524,10.4,19.8,.751,7.4,9.9,76,76,NBA,2946,Brad Daugherty,112,3.0,3.3,3714,C,28.2,1990-91,1.3,CLE,3.6,14.2
26,5.0,1.5,106,10.9,.571,11.0,19.3,.000,0.0,0.0,.570,11.0,19.3,.777,7.9,10.2,73,73,NBA,2643,Brad Daugherty,122,3.7,3.6,3714,C,29.9,1991-92,1.2,CLE,3.5,14.5
27,5.9,1.1,105,10.6,.571,9.8,17.1,.500,0.0,0.0,.571,9.8,17.1,.795,7.4,9.3,71,71,NBA,2691,Brad Daugherty,125,3.1,3.3,3714,C,26.9,1992-93,1.0,CLE,2.8,13.7
28,4.2,1.0,103,10.8,.488,8.4,17.3,,0.0,0.0,.488,8.4,17.3,.785,7.3,9.3,50,50,NBA,1838,Brad Daugherty,114,3.6,4.1,3714,C,24.2,1993-94,1.2,CLE,3.1,14.5
26,2.3,0.2,112,6.8,.466,5.7,12.3,.179,1.5,8.3,.351,7.2,20.6,.800,1.7,2.1,34,0,NBA,238,Luigi Datome,90,3.0,4.2,3713,SF,17.6,2013-14,1.3,DET,2.3,9.8
27,2.2,1.7,107,6.2,.510,6.0,11.8,.450,4.3,9.6,.483,10.3,21.4,1.000,0.2,0.2,21,1,NBA,209,Luigi Datome,107,0.7,3.6,3713,SF,25.2,2014-15,0.5,TOT,2.2,7.0
27,6.1,0.0,103,9.1,.500,12.2,24.3,.250,3.0,12.2,.417,15.2,36.5,,0.0,0.0,3,0,NBA,17,Luigi Datome,88,3.0,3.0,3713,SF,33.5,2014-15,3.0,DET,6.1,12.2
27,1.8,1.8,107,6.0,.512,5.5,10.7,.472,4.4,9.4,.494,9.9,20.1,1.000,0.3,0.3,18,1,NBA,192,Luigi Datome,110,0.5,3.7,3713,SF,24.5,2014-15,0.3,BOS,1.8,6.5
23,3.4,1.1,105,9.0,.367,4.1,11.2,,0.0,0.0,.367,4.1,11.2,.571,1.5,2.6,11,,ABA,120,Rick Darnell,74,4.5,11.2,3711,C,9.7,1975-76,1.9,VIR,5.2,13.5
23,3.5,0.1,104,2.6,,,,,,,.471,8.6,18.2,.550,2.6,4.6,47,,NBA,401,Jesse Dark,,1.7,5.6,3710,SG,19.7,1974-75,0.3,NYK,,4.3
22,0.0,0.0,103,17.3,.000,0.0,17.3,,0.0,0.0,.000,0.0,17.3,,0.0,0.0,1,0,NBA,3,Yinka Dare,0,0.0,34.7,3709,C,0.0,1994-95,0.0,NJN,17.3,17.3
23,0.0,3.4,104,10.5,.438,5.3,12.1,,0.0,0.0,.438,5.3,12.1,.613,3.2,5.2,58,23,NBA,626,Yinka Dare,77,4.7,9.9,3709,C,13.8,1995-96,0.7,NJN,6.1,15.3
24,0.5,4.6,107,7.8,.352,3.2,9.0,,0.0,0.0,.352,3.2,9.0,.514,3.2,6.1,41,2,NBA,313,Yinka Dare,83,5.8,8.5,3709,C,9.5,1996-97,0.7,NJN,3.5,13.6
25,0.9,1.8,110,6.2,.222,3.5,15.8,,0.0,0.0,.222,3.5,15.8,.500,3.5,7.0,10,0,NBA,60,Yinka Dare,82,8.8,7.9,3709,C,10.5,1997-98,0.0,NJN,1.8,14.9
25,4.6,0.3,107,3.3,.462,4.8,10.3,.436,3.3,7.6,.451,8.1,17.9,.764,5.3,7.0,19,18,NBA,542,Sasha Danilovic,112,1.2,4.8,3704,SG,24.8,1995-96,1.5,MIA,3.6,4.5
26,3.1,0.3,106,3.2,.488,4.9,10.1,.360,2.6,7.2,.435,7.5,17.3,.801,3.7,4.6,56,42,NBA,1789,Sasha Danilovic,102,0.9,4.9,3704,SG,21.3,1996-97,1.6,TOT,3.5,4.1
26,3.1,0.3,104,3.3,.509,4.5,8.9,.358,2.5,7.1,.442,7.0,15.9,.777,2.9,3.8,43,33,NBA,1351,Sasha Danilovic,100,0.8,5.0,3704,SG,19.6,1996-97,1.6,MIA,3.8,4.1
26,3.1,0.1,111,3.2,.447,6.3,14.0,.367,2.7,7.4,.420,9.0,21.4,.842,5.9,7.0,13,9,NBA,438,Sasha Danilovic,108,1.0,4.6,3704,SG,26.6,1996-97,1.8,DAL,2.7,4.2
29,2.2,1.7,97,12.0,.440,9.0,20.5,,0.0,0.0,.440,9.0,20.5,.756,4.0,5.3,78,,ABA,2539,Mel Daniels,98,4.6,5.2,3703,C,22.0,1973-74,1.0,INA,3.9,16.6
30,3.7,3.0,102,13.3,.450,8.5,18.9,,0.0,0.0,.450,8.5,18.9,.634,3.4,5.4,71,,ABA,1646,Mel Daniels,96,5.5,7.3,3703,C,20.4,1974-75,1.2,MMS,4.1,18.7
32,2.2,4.0,95,8.8,.371,4.8,12.9,,,,.371,4.8,12.9,.565,4.8,8.4,11,,NBA,126,Mel Daniels,,3.7,10.6,3703,C,14.3,1976-77,1.1,NYN,,12.5
20,2.3,0.2,103,5.3,.520,8.6,16.6,,,,.520,8.6,16.6,.818,7.6,9.2,77,,NBA,2816,Adrian Dantley,,4.0,3.4,3705,SF,24.8,1976-77,1.4,BUF,,9.3
21,3.9,0.4,102,5.4,.512,8.9,17.3,,,,.512,8.9,17.3,.796,8.3,10.4,79,,NBA,2933,Adrian Dantley,116,4.1,3.6,3705,SF,26.0,1977-78,1.8,TOT,3.5,9.5
21,3.0,0.8,101,5.7,.499,9.4,18.9,,,,.499,9.4,18.9,.787,9.7,12.3,23,,NBA,948,Adrian Dantley,118,4.4,3.6,3705,SF,28.5,1977-78,2.2,IND,3.1,10.1
21,4.3,0.2,103,5.3,.520,8.6,16.5,,,,.520,8.6,16.5,.801,7.6,9.5,56,,NBA,1985,Adrian Dantley,115,3.9,3.6,3705,SF,24.8,1977-78,1.6,LAL,3.7,9.2
22,3.5,0.3,105,5.4,.510,9.6,18.7,,,,.510,9.6,18.7,.854,7.5,8.7,60,,NBA,1775,Adrian Dantley,111,3.3,4.1,3705,SF,26.6,1978-79,1.6,LAL,4.0,8.7
23,3.5,0.3,110,6.1,.577,13.4,23.3,.000,0.0,0.0,.576,13.4,23.3,.842,8.1,9.7,68,,NBA,2674,Adrian Dantley,119,3.4,3.9,3705,SF,35.0,1979-80,1.8,UTA,4.3,9.5
24,4.6,0.3,111,4.6,.560,13.0,23.3,.286,0.0,0.1,.559,13.1,23.4,.806,9.1,11.3,80,,NBA,3417,Adrian Dantley,118,2.8,3.5,3705,SF,35.3,1980-81,1.6,UTA,4.1,7.3
25,4.6,0.2,114,4.1,.570,13.0,22.7,.333,0.0,0.0,.570,13.0,22.8,.792,9.3,11.7,81,81,NBA,3222,Adrian Dantley,121,3.3,3.6,3705,SF,35.2,1981-82,1.4,UTA,4.3,7.4
26,5.3,0.0,109,4.1,.580,11.7,20.3,,0.0,0.0,.580,11.7,20.3,.847,10.6,12.5,22,22,NBA,887,Adrian Dantley,124,2.9,3.1,3705,SF,34.1,1982-83,1.0,UTA,4.1,7.1
27,4.8,0.1,112,4.1,.559,12.3,22.0,.250,0.0,0.1,.558,12.3,22.0,.859,12.5,14.5,79,79,NBA,2984,Adrian Dantley,126,2.7,3.1,3705,SF,37.1,1983-84,0.9,UTA,4.0,6.9
28,4.3,0.2,107,4.1,.531,11.9,22.3,,0.0,0.0,.531,11.9,22.3,.804,10.1,12.6,55,46,NBA,1971,Adrian Dantley,117,3.4,3.1,3705,SF,33.9,1984-85,1.3,UTA,4.0,7.5
29,4.5,0.1,109,3.7,.567,13.8,24.4,.091,0.0,0.2,.563,13.9,24.6,.791,10.7,13.5,76,75,NBA,2744,Adrian Dantley,121,3.0,3.5,3705,SF,38.4,1985-86,1.1,UTA,3.9,6.7
30,2.8,0.1,109,4.0,.536,10.4,19.4,.167,0.0,0.1,.534,10.4,19.5,.812,9.4,11.5,81,81,NBA,2736,Adrian Dantley,121,1.8,3.4,3705,SF,30.2,1986-87,1.1,DET,3.1,5.8
31,3.9,0.2,109,3.3,.516,10.1,19.6,.000,0.0,0.0,.514,10.1,19.6,.860,11.2,13.0,69,50,NBA,2144,Adrian Dantley,124,1.9,3.3,3705,SF,31.4,1987-88,0.9,DET,3.1,5.2
32,3.5,0.3,110,4.1,.493,9.7,19.7,.000,0.0,0.0,.493,9.7,19.8,.810,9.5,11.8,73,67,NBA,2422,Adrian Dantley,115,2.4,3.9,3705,SF,29.0,1988-89,0.9,TOT,3.4,6.6
32,3.5,0.2,108,4.2,.521,9.7,18.6,,0.0,0.0,.521,9.7,18.6,.839,9.6,11.4,42,42,NBA,1341,Adrian Dantley,122,2.0,3.7,3705,SF,28.9,1988-89,0.9,DET,3.0,6.1
32,3.6,0.3,112,4.1,.463,9.8,21.2,.000,0.0,0.0,.462,9.8,21.3,.776,9.5,12.2,31,25,NBA,1081,Adrian Dantley,108,3.0,4.0,3705,SF,29.1,1988-89,0.9,DAL,3.8,7.1
33,3.1,0.3,112,3.7,.479,9.0,18.8,.000,0.0,0.1,.477,9.0,18.9,.787,7.8,9.9,45,45,NBA,1300,Adrian Dantley,113,3.0,3.9,3705,SF,25.9,1989-90,0.8,DAL,2.9,6.7
34,3.6,0.0,111,2.0,.383,7.1,18.6,.333,0.4,1.2,.380,7.5,19.8,.692,7.1,10.3,10,0,NBA,126,Adrian Dantley,103,3.2,3.2,3705,SF,22.6,1990-91,2.0,MIL,2.4,5.2
23,5.7,0.6,108,4.0,.512,9.5,18.6,.306,0.5,1.8,.494,10.1,20.4,.769,3.0,3.9,56,15,NBA,1039,Marquis Daniels,115,3.3,2.5,3702,SG,23.6,2003-04,2.6,DAL,2.2,7.2
24,4.7,0.5,104,4.7,.454,7.8,17.2,.200,0.3,1.3,.437,8.1,18.5,.737,3.6,4.9,60,17,NBA,1412,Marquis Daniels,101,3.2,4.5,3702,SG,20.0,2004-05,3.0,DAL,3.2,7.9
25,5.3,0.4,107,4.4,.491,7.5,15.3,.211,0.1,0.6,.480,7.6,15.9,.754,4.3,5.7,62,29,NBA,1766,Marquis Daniels,110,2.5,4.4,3702,SG,19.6,2005-06,2.1,DAL,3.1,6.9
26,3.7,0.5,108,3.6,.482,8.0,16.5,.231,0.4,1.7,.459,8.4,18.2,.700,3.6,5.2,45,4,NBA,800,Marquis Daniels,97,1.7,3.6,3702,SG,20.8,2006-07,1.8,IND,3.6,5.3
27,4.4,0.6,107,4.6,.466,6.8,14.6,.265,0.9,3.2,.430,7.7,17.8,.698,3.1,4.4,74,1,NBA,1546,Marquis Daniels,95,2.1,3.8,3702,SG,19.3,2007-08,2.5,IND,3.6,6.7
28,3.3,0.8,110,4.9,.489,8.6,17.5,.200,0.5,2.6,.451,9.1,20.2,.721,2.7,3.8,54,43,NBA,1700,Marquis Daniels,99,2.3,3.5,3702,SF,21.4,2008-09,1.8,IND,2.8,7.3
29,3.7,0.3,107,3.8,.534,6.6,12.4,.214,0.3,1.6,.498,6.9,13.9,.607,1.9,3.1,51,4,NBA,937,Marquis Daniels,102,1.5,5.1,3702,SF,16.1,2009-10,1.5,BOS,2.3,5.3
30,3.6,1.2,101,5.0,.521,6.2,11.9,.190,0.2,1.2,.491,6.5,13.1,.684,2.2,3.2,49,0,NBA,938,Marquis Daniels,102,1.4,3.6,3702,SF,15.3,2010-11,2.2,BOS,2.2,6.4
31,5.2,1.0,98,5.5,.391,5.7,14.6,.000,0.0,1.1,.364,5.7,15.7,.739,1.9,2.5,38,0,NBA,484,Marquis Daniels,82,1.8,4.0,3702,SG,13.3,2011-12,2.3,BOS,3.1,7.2
32,3.0,0.5,106,4.8,.401,5.2,13.0,.278,0.9,3.4,.376,6.2,16.4,.741,1.9,2.5,59,33,NBA,1085,Marquis Daniels,92,2.2,3.6,3702,SF,15.1,2012-13,2.4,MIL,2.1,7.0
25,4.7,1.0,109,4.2,.484,7.2,14.9,.333,1.9,5.7,.443,9.1,20.6,.727,2.3,3.2,77,10,NBA,1573,Lloyd Daniels,102,2.8,4.6,3701,SG,22.4,1992-93,1.2,SAS,3.3,6.9
26,5.1,0.9,107,3.6,.389,5.2,13.4,.352,2.4,6.8,.376,7.6,20.2,.719,2.5,3.5,65,5,NBA,980,Lloyd Daniels,99,2.4,3.8,3701,SG,20.1,1993-94,1.6,SAS,3.3,6.0
27,3.4,0.8,112,2.9,.495,4.5,9.1,.260,2.2,8.4,.383,6.7,17.5,.815,1.8,2.3,30,14,NBA,604,Lloyd Daniels,98,2.4,4.0,3701,SG,17.4,1994-95,1.8,TOT,2.6,5.3
27,3.3,0.0,112,4.2,.462,5.0,10.9,.214,2.5,11.7,.333,7.5,22.6,1.000,1.7,1.7,5,0,NBA,63,Lloyd Daniels,75,1.7,6.7,3701,SG,19.3,1994-95,1.7,PHI,6.7,5.9
27,3.4,0.9,112,2.7,.500,4.5,8.9,.267,2.1,8.0,.390,6.6,17.0,.800,1.9,2.3,25,14,NBA,541,Lloyd Daniels,102,2.5,3.7,3701,SG,17.2,1994-95,1.9,LAL,2.1,5.2
29,4.4,0.5,112,4.0,.306,2.5,8.2,.300,3.5,11.7,.303,6.0,20.0,.833,0.8,1.0,22,0,NBA,310,Lloyd Daniels,95,3.2,5.5,3701,SG,16.4,1996-97,1.7,TOT,2.3,7.2
29,1.9,0.0,109,5.6,.000,0.0,9.4,.182,3.8,20.7,.125,3.8,30.1,,0.0,0.0,5,0,NBA,28,Lloyd Daniels,43,1.9,7.5,3701,SG,11.3,1996-97,1.9,SAC,5.6,7.5
29,4.6,0.6,112,3.9,.341,2.8,8.1,.322,3.5,10.9,.330,6.3,19.0,.833,0.9,1.1,17,0,NBA,282,Lloyd Daniels,103,3.3,5.3,3701,SG,17.0,1996-97,1.7,NJN,2.0,7.2
30,2.5,1.3,115,1.9,.500,6.3,12.6,.222,1.3,5.7,.414,7.6,18.3,.800,5.1,6.3,6,0,NBA,82,Lloyd Daniels,105,2.5,2.5,3701,SG,21.5,1997-98,1.9,TOR,2.5,4.4
22,2.9,0.0,109,7.9,.313,3.6,11.5,.500,0.7,1.4,.333,4.3,12.9,,0.0,0.0,21,0,NBA,72,Erik Daniels,77,5.0,5.0,3700,SF,9.3,2004-05,1.4,SAC,4.3,12.9
26,3.6,0.7,94,6.5,.503,10.5,20.9,,,,.503,10.5,20.9,.818,3.2,3.9,71,,NBA,2521,Bob Dandridge,,2.1,4.9,3698,SF,24.2,1973-74,2.0,MIL,,8.7
27,3.8,0.7,97,6.3,.473,10.7,22.6,,,,.473,10.7,22.6,.805,3.3,4.1,80,,NBA,3031,Bob Dandridge,,2.2,5.1,3698,SF,24.7,1974-75,1.9,MIL,,8.5
28,3.5,0.6,99,6.2,.502,11.0,21.9,,,,.502,11.0,21.9,.824,4.6,5.6,73,,NBA,2735,Bob Dandridge,,2.9,4.4,3698,SF,26.5,1975-76,1.9,MIL,,9.1
29,4.8,0.5,104,5.2,.467,10.4,22.2,,,,.467,10.4,22.2,.771,5.0,6.5,70,,NBA,2501,Bob Dandridge,,2.6,3.9,3698,SF,25.8,1976-77,1.7,MIL,,7.8
30,4.6,0.7,102,4.9,.471,9.0,19.0,,,,.471,9.0,19.0,.788,5.3,6.7,75,,NBA,2777,Bob Dandridge,104,2.2,4.2,3698,SF,23.2,1977-78,1.6,WSB,3.9,7.1
31,6.3,1.0,103,5.8,.499,10.8,21.6,,,,.499,10.8,21.6,.825,5.7,6.9,78,,NBA,2629,Bob Dandridge,111,1.9,4.4,3698,SF,27.2,1978-79,1.2,WSB,3.8,7.7
32,5.7,1.2,107,5.9,.455,10.5,23.1,.182,0.1,0.4,.451,10.6,23.4,.809,3.9,4.9,45,,NBA,1457,Bob Dandridge,99,2.0,3.6,3698,SF,25.1,1979-80,0.9,WSB,3.9,7.9
33,5.2,0.8,104,5.5,.428,8.7,20.3,.000,0.0,0.1,.426,8.7,20.4,.718,2.4,3.4,23,,NBA,545,Bob Dandridge,94,1.6,4.6,3698,SF,19.8,1980-81,1.4,WSB,2.8,7.1
34,3.6,0.6,105,3.6,.382,5.8,15.2,,0.0,0.0,.382,5.8,15.2,.588,2.8,4.7,11,0,NBA,174,Bob Dandridge,87,1.1,6.9,3698,SF,14.3,1981-82,1.4,MIL,3.0,4.7
22,8.9,0.3,115,3.2,.438,5.8,13.2,.212,0.3,1.4,.416,6.1,14.6,.659,3.0,4.5,74,50,NBA,1956,Antonio Daniels,93,0.6,2.3,3699,SG,15.4,1997-98,1.5,VAN,4.4,3.8
23,9.3,0.5,97,3.6,.470,6.9,14.6,.294,0.4,1.5,.454,7.3,16.1,.754,4.3,5.7,47,0,NBA,614,Antonio Daniels,105,1.1,3.4,3699,PG,19.4,1998-99,2.6,SAS,3.9,4.8
24,7.8,0.2,101,3.1,.507,6.2,12.3,.333,1.0,2.9,.474,7.2,15.2,.713,3.2,4.5,68,1,NBA,1195,Antonio Daniels,110,0.7,3.2,3699,SG,18.6,1999-00,2.4,SAS,2.6,3.8
25,7.9,0.4,102,3.6,.496,5.2,10.5,.404,1.9,4.8,.468,7.2,15.3,.776,3.1,4.1,79,23,NBA,2060,Antonio Daniels,113,0.7,3.1,3699,PG,19.4,2000-01,1.6,SAS,2.8,4.2
26,5.6,0.3,104,3.8,.510,5.2,10.2,.291,1.4,4.8,.440,6.6,15.0,.752,3.9,5.1,82,13,NBA,2175,Antonio Daniels,113,0.6,2.5,3699,SG,18.5,2001-02,1.2,SAS,1.7,4.3
27,5.2,0.6,105,3.8,.520,4.1,7.8,.305,1.1,3.6,.452,5.2,11.5,.855,4.0,4.7,67,2,NBA,872,Antonio Daniels,117,0.7,2.6,3699,SG,15.5,2002-03,2.0,POR,2.0,4.4
28,10.5,0.2,111,4.2,.514,5.1,10.0,.362,1.5,4.1,.470,6.6,14.0,.842,5.5,6.5,71,32,NBA,1512,Antonio Daniels,129,0.8,2.3,3699,PG,20.2,2003-04,1.6,SEA,2.2,5.0
29,8.3,0.1,113,4.0,.489,6.0,12.3,.297,1.3,4.4,.438,7.4,16.8,.816,6.7,8.2,75,2,NBA,2026,Antonio Daniels,124,0.5,2.1,3699,PG,22.7,2004-05,1.4,SEA,2.1,4.6
30,6.5,0.2,111,3.5,.461,4.7,10.2,.228,0.5,2.3,.418,5.2,12.5,.845,6.5,7.7,80,17,NBA,2283,Antonio Daniels,118,0.4,2.2,3699,SG,17.5,2005-06,1.2,WAS,2.0,3.9
31,8.4,0.3,114,3.9,.469,4.4,9.4,.302,0.6,1.8,.442,5.0,11.3,.832,6.0,7.2,80,8,NBA,1761,Antonio Daniels,123,0.5,2.3,3699,SG,16.5,2006-07,1.1,WAS,2.0,4.4
32,8.4,0.0,112,4.5,.504,4.7,9.3,.230,0.4,1.8,.459,5.1,11.1,.776,4.2,5.4,71,63,NBA,2161,Antonio Daniels,117,0.6,1.9,3699,PG,14.8,2007-08,1.7,WAS,2.3,5.0
33,9.4,0.1,112,3.8,.438,4.1,9.3,.367,1.2,3.2,.419,5.2,12.5,.800,4.2,5.3,74,9,NBA,1021,Antonio Daniels,108,0.3,2.9,3699,PG,15.9,2008-09,1.4,TOT,3.3,4.1
33,8.6,0.0,117,4.0,.382,2.4,6.2,.455,0.9,2.0,.400,3.3,8.2,.758,4.6,6.0,13,5,NBA,288,Antonio Daniels,114,0.0,2.6,3699,PG,12.1,2008-09,1.3,WAS,2.4,4.0
33,9.7,0.1,111,3.7,.451,4.8,10.6,.347,1.3,3.7,.424,6.0,14.2,.821,4.1,5.0,61,4,NBA,733,Antonio Daniels,106,0.4,3.1,3699,PG,17.5,2008-09,1.4,NOH,3.7,4.1
35,3.0,0.0,109,7.5,.667,3.0,4.5,.000,0.0,3.0,.400,3.0,7.5,1.000,3.0,3.0,4,0,NBA,35,Antonio Daniels,101,0.0,0.0,3699,PG,9.0,2010-11,0.0,PHI,1.5,7.5
29,7.5,0.3,104,2.4,.474,8.8,18.5,.387,0.8,2.0,.465,9.5,20.4,.832,3.8,4.5,84,,ABA,2942,Louie Dampier,106,0.7,2.4,3697,PG,23.5,1973-74,1.3,KEN,3.6,3.2
30,7.3,0.9,102,2.8,.510,9.1,17.9,.396,0.6,1.6,.500,9.7,19.4,.809,2.6,3.2,83,,ABA,2879,Louie Dampier,114,0.7,2.3,3697,PG,22.7,1974-75,1.5,KEN,2.4,3.4
31,7.5,0.7,108,2.0,.491,6.8,13.8,.368,0.5,1.4,.479,7.3,15.2,.863,2.0,2.3,82,,ABA,2835,Louie Dampier,111,0.6,2.3,3697,PG,17.1,1975-76,1.0,KEN,2.4,2.5
32,6.1,0.4,107,1.4,.460,6.1,13.3,,,,.460,6.1,13.3,.744,1.7,2.3,80,,NBA,1634,Louie Dampier,,0.6,2.4,3697,PG,13.9,1976-77,1.3,SAS,,2.0
33,6.2,0.3,105,2.1,.509,7.3,14.3,,,,.509,7.3,14.3,.752,1.6,2.2,82,,NBA,2037,Louie Dampier,108,0.5,1.8,3697,PG,16.2,1977-78,1.9,SAS,2.1,2.6
34,7.1,0.5,105,2.7,.490,7.0,14.3,,,,.490,7.0,14.3,.744,1.7,2.2,70,,NBA,760,Louie Dampier,107,0.9,2.4,3697,PG,15.7,1978-79,2.0,SAS,2.2,3.6
22,6.1,0.2,110,3.8,.473,10.1,21.4,.200,0.1,0.5,.466,10.2,21.9,.730,4.5,6.1,76,32,NBA,2081,Quintin Dailey,100,1.9,5.4,3693,SG,25.0,1982-83,1.6,CHI,4.5,5.7
23,5.0,0.2,109,3.4,.484,11.4,23.5,.125,0.1,0.6,.474,11.5,24.1,.811,6.3,7.8,82,42,NBA,2449,Quintin Dailey,103,1.2,4.3,3693,SG,29.3,1983-84,2.1,CHI,4.3,4.6
24,4.4,0.1,112,3.5,.479,11.9,24.9,.233,0.2,0.7,.473,12.1,25.5,.817,4.7,5.8,79,0,NBA,2101,Quintin Dailey,104,1.3,4.4,3693,SG,29.0,1984-85,1.6,CHI,3.5,4.8
25,4.5,0.3,115,3.2,.439,13.5,30.8,.000,0.0,0.5,.432,13.5,31.3,.823,10.8,13.2,35,0,NBA,723,Quintin Dailey,105,1.3,5.7,3693,SG,37.9,1985-86,1.5,CHI,4.5,4.5
26,4.0,0.4,114,2.5,.414,10.1,24.3,.100,0.1,0.5,.407,10.1,24.8,.768,6.0,7.8,49,5,NBA,924,Quintin Dailey,95,1.7,5.7,3693,SG,26.3,1986-87,2.2,LAC,3.6,4.2
27,4.0,0.1,109,3.4,.439,12.1,27.6,.167,0.1,0.4,.434,12.2,28.0,.776,9.0,11.6,67,7,NBA,1282,Quintin Dailey,100,2.3,4.8,3693,SG,33.5,1987-88,2.6,LAC,4.6,5.7
28,4.1,0.2,112,3.6,.468,11.9,25.5,.111,0.0,0.2,.465,12.0,25.7,.759,5.8,7.6,69,51,NBA,1722,Quintin Dailey,103,1.8,4.1,3693,SG,29.7,1988-89,2.4,LAC,3.3,5.4
29,3.5,0.0,113,3.4,.409,9.8,24.1,.200,0.1,0.5,.404,9.9,24.6,.788,5.3,6.8,30,2,NBA,491,Quintin Dailey,98,1.8,6.5,3693,SG,25.3,1989-90,1.2,SEA,3.5,5.2
30,2.7,0.2,113,3.5,.474,12.2,25.7,.000,0.0,0.2,.471,12.2,25.9,.613,6.3,10.3,30,0,NBA,299,Quintin Dailey,104,1.8,4.2,3693,SG,30.7,1990-91,1.2,SEA,3.2,5.3
31,2.1,0.5,109,5.1,.250,4.6,18.5,.000,0.0,0.5,.243,4.6,19.0,.813,6.7,8.2,11,1,NBA,98,Quintin Dailey,72,1.0,3.1,3693,SG,15.9,1991-92,2.6,SEA,5.1,6.2
20,1.5,4.0,93,13.1,.440,6.7,15.3,,0.0,0.0,.440,6.7,15.3,.389,2.1,5.5,34,0,NBA,177,Samuel Dalembert,88,7.6,9.2,3694,C,15.6,2001-02,1.8,PHI,4.3,20.7
22,0.5,4.7,97,10.7,.542,6.7,12.4,.000,0.0,0.0,.541,6.7,12.4,.644,2.8,4.3,82,53,NBA,2197,Samuel Dalembert,110,4.8,6.8,3694,C,16.2,2003-04,1.1,PHI,2.1,15.5
23,1.0,3.4,100,10.1,.524,7.1,13.5,,0.0,0.0,.524,7.1,13.5,.601,2.5,4.2,72,60,NBA,1785,Samuel Dalembert,102,5.3,6.8,3694,C,16.7,2004-05,1.3,PHI,3.2,15.4
24,0.7,4.7,102,11.2,.533,5.8,10.8,.000,0.0,0.0,.531,5.8,10.9,.705,2.7,3.9,66,52,NBA,1761,Samuel Dalembert,104,4.7,7.2,3694,C,14.3,2005-06,1.0,PHI,3.1,15.9
25,1.3,3.3,103,10.3,.543,7.4,13.7,.000,0.0,0.0,.541,7.4,13.7,.746,3.5,4.7,82,82,NBA,2535,Samuel Dalembert,108,5.0,6.0,3694,C,18.4,2006-07,1.0,PHI,3.4,15.3
26,0.9,3.7,103,10.6,.514,6.6,12.9,.000,0.0,0.0,.513,6.6,12.9,.707,3.6,5.1,82,82,NBA,2724,Samuel Dalembert,109,5.9,5.2,3694,C,16.8,2007-08,0.8,PHI,3.0,16.5
